vehicle_id,status,scheduled_depart_s,sampled_headway_s,actual_depart_s,depart_delay_s,actual_entry_headway_s,arrival_s,duration_s,route_length_m,waiting_time_s,time_loss_s,preferred_speed_mps,trajectory_samples,min_gap_m,preferred_tau_s
veh_000688,completed,4152.585691,6.272919,4153.000000,0.414309,6.000000,5020.000,867.000,16093.440000,0.000,312.653,24.972101,867,4.008032,1.517011
veh_000689,completed,4160.919991,8.334301,4161.000000,0.080009,8.000000,5022.000,861.000,16093.440000,0.000,306.602,23.818893,861,4.144846,1.527604
veh_000690,completed,4166.439581,5.519590,4167.000000,0.560419,6.000000,5024.000,857.000,16093.440000,0.000,302.910,22.856392,857,1.891054,1.982435
veh_000691,completed,4170.860791,4.421210,4171.000000,0.139209,4.000000,5027.000,856.000,16093.440000,0.000,301.453,22.600589,856,2.990166,2.077037
veh_000692,completed,4175.555631,4.694840,4176.000000,0.444369,5.000000,5029.000,853.000,16093.440000,0.000,298.993,23.496826,853,1.512734,2.469861
veh_000693,completed,4178.411129,2.855498,4179.000000,0.588871,3.000000,5031.000,852.000,16093.440000,0.000,297.754,24.069235,852,3.672340,1.553016
veh_000694,completed,4184.905820,6.494691,4185.000000,0.094180,6.000000,5033.000,848.000,16093.440000,0.000,293.682,25.307597,848,2.502935,1.537923
veh_000695,completed,4188.863834,3.958014,4189.000000,0.136166,4.000000,5035.000,846.000,16093.440000,0.000,291.839,20.848921,846,3.459446,1.525463
veh_000696,completed,4193.013570,4.149736,4194.000000,0.986430,5.000000,5044.000,850.000,16093.440000,0.000,295.925,18.869216,850,2.979616,1.985840
veh_000697,completed,4196.049548,3.035978,4197.000000,0.950452,3.000000,5047.000,850.000,16093.440000,0.000,295.738,21.548975,850,3.381127,2.334520
veh_000698,completed,4200.372565,4.323017,4201.000000,0.627435,4.000000,5049.000,848.000,16093.440000,0.000,293.573,20.567249,848,2.647209,1.653239
veh_000699,completed,4207.225187,6.852622,4208.000000,0.774813,7.000000,5051.000,843.000,16093.440000,0.000,288.666,22.710845,843,4.041351,1.755982
veh_000700,completed,4211.258156,4.032969,4212.000000,0.741844,4.000000,5053.000,841.000,16093.440000,0.000,286.864,22.403971,841,3.760469,2.257947
veh_000701,completed,4214.633692,3.375536,4215.000000,0.366308,3.000000,5056.000,841.000,16093.440000,0.000,286.452,23.688468,841,3.825126,1.854481
veh_000702,completed,4220.901087,6.267395,4221.000000,0.098913,6.000000,5059.000,838.000,16093.440000,0.000,283.862,24.019150,838,3.352562,1.796995
veh_000703,completed,4226.389330,5.488243,4227.000000,0.610670,6.000000,5072.000,845.000,16093.440000,0.000,290.782,18.674916,845,3.040305,1.714291
veh_000704,completed,4233.037615,6.648285,4234.000000,0.962385,7.000000,5074.000,840.000,16093.440000,0.000,285.556,21.737673,840,2.298911,1.598701
veh_000705,completed,4240.148455,7.110840,4241.000000,0.851545,7.000000,5076.000,835.000,16093.440000,0.000,280.893,26.215359,835,2.400121,2.221183
veh_000706,completed,4246.135706,5.987252,4247.000000,0.864294,6.000000,5078.000,831.000,16093.440000,0.000,276.847,20.536790,831,2.335054,1.220310
veh_000707,completed,4250.189065,4.053359,4251.000000,0.810935,4.000000,5084.000,833.000,16093.440000,0.000,278.662,19.510141,833,3.708284,1.806441
veh_000708,completed,4256.003365,5.814300,4257.000000,0.996635,6.000000,5086.000,829.000,16093.440000,0.000,274.844,20.238744,829,3.788587,1.348943
veh_000709,completed,4262.753754,6.750389,4263.000000,0.246246,6.000000,5089.000,826.000,16093.440000,0.000,271.454,20.961494,826,2.935606,2.248107
veh_000710,completed,4267.879271,5.125517,4268.000000,0.120729,5.000000,5091.000,823.000,16093.440000,0.000,268.790,19.928711,823,3.090938,1.302950
veh_000711,completed,4271.723079,3.843808,4272.000000,0.276921,4.000000,5126.000,854.000,16093.440000,0.000,300.103,19.900256,854,2.768789,1.768278
veh_000712,completed,4279.376997,7.653918,4280.000000,0.623003,8.000000,5129.000,849.000,16093.440000,0.000,294.435,24.706101,849,1.515622,2.004724
veh_000713,completed,4284.754126,5.377129,4285.000000,0.245874,5.000000,5175.000,890.000,16093.440000,0.000,336.028,18.531099,890,3.233899,1.707387
veh_000714,completed,4290.140281,5.386155,4291.000000,0.859719,6.000000,5194.000,903.000,16093.440000,0.000,348.675,19.518496,903,2.003838,1.679293
veh_000715,completed,4296.164224,6.023943,4297.000000,0.835776,6.000000,5196.000,899.000,16093.440000,0.000,344.683,21.727825,899,3.171271,1.996476
veh_000716,completed,4303.709932,7.545709,4304.000000,0.290068,7.000000,5198.000,894.000,16093.440000,0.000,339.826,24.159774,894,2.631077,1.659618
veh_000717,completed,4310.105362,6.395430,4311.000000,0.894638,7.000000,5200.000,889.000,16093.440000,0.000,335.065,21.943734,889,2.186849,2.125898
veh_000718,completed,4315.605523,5.500161,4316.000000,0.394477,5.000000,5231.000,915.000,16093.440000,0.000,360.977,18.423700,915,3.297292,1.253775
veh_000719,completed,4322.628723,7.023200,4323.000000,0.371277,7.000000,5234.000,911.000,16093.440000,0.000,356.619,19.352086,911,2.886383,2.054345
veh_000720,completed,4331.849260,9.220537,4332.000000,0.150740,9.000000,5236.000,904.000,16093.440000,0.000,349.949,22.106000,904,2.372873,2.091695
veh_000721,completed,4339.930939,8.081679,4340.000000,0.069061,8.000000,5238.000,898.000,16093.440000,0.000,344.142,22.159448,898,2.669949,2.076730
veh_000722,completed,4346.940246,7.009307,4347.000000,0.059754,7.000000,5241.000,894.000,16093.440000,0.000,339.623,22.533869,894,4.428528,1.804074
veh_000723,completed,4351.256826,4.316579,4352.000000,0.743174,5.000000,5243.000,891.000,16093.440000,0.000,336.530,18.826179,891,2.251264,1.285094
veh_000724,completed,4362.884914,11.628088,4363.000000,0.115086,11.000000,5244.000,881.000,16093.440000,0.000,326.983,20.474263,881,3.586863,1.338767
veh_000725,completed,4367.086928,4.202014,4368.000000,0.913072,5.000000,5246.000,878.000,16093.440000,0.000,324.146,21.290152,878,2.689705,1.561007
veh_000726,completed,4372.529224,5.442296,4373.000000,0.470776,5.000000,5249.000,876.000,16093.440000,0.000,321.461,22.778700,876,3.983158,1.494316
veh_000727,completed,4377.479390,4.950166,4378.000000,0.520610,5.000000,5250.000,872.000,16093.440000,0.000,317.837,22.972149,872,2.948684,1.603508
veh_000728,completed,4385.919728,8.440338,4386.000000,0.080272,8.000000,5252.000,866.000,16093.440000,0.000,311.975,22.711041,866,3.010561,1.906592
veh_000729,completed,4392.550088,6.630360,4393.000000,0.449912,7.000000,5254.000,861.000,16093.440000,0.000,306.716,24.353082,861,3.378536,1.436761
veh_000730,completed,4396.409400,3.859313,4397.000000,0.590600,4.000000,5257.000,860.000,16093.440000,0.000,305.665,19.968677,860,4.201513,2.048689
veh_000731,completed,4402.810781,6.401381,4403.000000,0.189219,6.000000,5259.000,856.000,16093.440000,0.000,301.554,23.613795,856,2.430003,1.863941
veh_000732,completed,4409.631140,6.820359,4410.000000,0.368860,7.000000,5327.000,917.000,16093.440000,0.000,363.118,18.372264,917,2.229171,1.561178
veh_000733,completed,4415.153415,5.522275,4416.000000,0.846585,6.000000,5330.000,914.000,16093.440000,0.000,359.588,25.125009,914,3.083644,1.778995
veh_000734,completed,4419.323130,4.169715,4420.000000,0.676870,4.000000,5331.000,911.000,16093.440000,0.000,356.985,22.827789,911,2.112635,1.681277
veh_000735,completed,4424.235580,4.912450,4425.000000,0.764420,5.000000,5334.000,909.000,16093.440000,0.000,354.546,23.331557,909,4.210272,2.284535
veh_000736,completed,4429.580307,5.344726,4430.000000,0.419693,5.000000,5336.000,906.000,16093.440000,0.000,351.556,23.912585,906,2.615668,1.616942
veh_000737,completed,4435.614404,6.034097,4436.000000,0.385596,6.000000,5338.000,902.000,16093.440000,0.000,347.489,23.478608,902,2.133425,1.567740
veh_000738,completed,4440.834539,5.220135,4441.000000,0.165461,5.000000,5340.000,899.000,16093.440000,0.000,344.586,24.806791,899,3.380911,1.913993
veh_000739,completed,4447.937370,7.102831,4448.000000,0.062630,7.000000,5342.000,894.000,16093.440000,0.000,339.866,21.922710,894,1.931422,2.161558
veh_000740,completed,4452.512449,4.575079,4453.000000,0.487551,5.000000,5344.000,891.000,16093.440000,0.000,336.558,23.196044,891,2.377464,1.381881
veh_000741,completed,4455.915368,3.402920,4456.000000,0.084632,3.000000,5345.000,889.000,16093.440000,0.000,335.134,23.796468,889,3.495177,1.602829
veh_000742,completed,4460.806278,4.890910,4461.000000,0.193722,5.000000,5347.000,886.000,16093.440000,0.000,332.035,18.286511,886,2.829170,1.586838
veh_000743,completed,4468.829614,8.023336,4469.000000,0.170386,8.000000,5393.000,924.000,16093.440000,0.000,370.119,17.895341,924,3.705246,2.221568
veh_000744,completed,4473.969880,5.140266,4474.000000,0.030120,5.000000,5395.000,921.000,16093.440000,0.000,367.053,20.992529,921,2.698574,1.711197
veh_000745,completed,4483.481093,9.511213,4484.000000,0.518907,10.000000,5397.000,913.000,16093.440000,0.000,358.763,21.052707,913,2.463773,1.544452
veh_000746,completed,4490.218319,6.737226,4491.000000,0.781681,7.000000,5400.000,909.000,16093.440000,0.000,354.618,22.058000,909,2.661022,2.619000
veh_000747,completed,4494.471680,4.253361,4495.000000,0.528320,4.000000,5402.000,907.000,16093.440000,0.000,352.638,23.346927,907,2.488999,1.644936
veh_000748,completed,4499.220251,4.748571,4500.000000,0.779749,5.000000,5405.000,905.000,16093.440000,0.000,350.582,19.730466,905,2.921951,1.982428
veh_000749,completed,4505.585310,6.365059,4506.000000,0.414690,6.000000,5406.000,900.000,16093.440000,0.000,346.116,21.613793,900,1.961314,1.595249
veh_000750,completed,4509.818844,4.233534,4510.000000,0.181156,4.000000,5409.000,899.000,16093.440000,0.000,344.729,23.024646,899,2.861497,2.133722
veh_000751,completed,4519.380712,9.561868,4520.000000,0.619288,10.000000,5411.000,891.000,16093.440000,0.000,336.882,23.279340,891,3.151941,2.010885
veh_000752,completed,4523.894376,4.513664,4524.000000,0.105624,4.000000,5414.000,890.000,16093.440000,0.000,335.483,20.813024,890,2.835523,1.875770
veh_000753,completed,4530.915791,7.021415,4531.000000,0.084209,7.000000,5415.000,884.000,16093.440000,0.000,330.147,23.939671,884,3.378448,1.669710
veh_000754,completed,4539.105986,8.190195,4540.000000,0.894014,9.000000,5418.000,878.000,16093.440000,0.000,323.814,22.105599,878,1.939058,2.427156
veh_000755,completed,4544.942185,5.836199,4545.000000,0.057815,5.000000,5420.000,875.000,16093.440000,0.000,320.572,21.837740,875,4.569439,1.630104
veh_000756,completed,4549.448393,4.506208,4550.000000,0.551607,5.000000,5422.000,872.000,16093.440000,0.000,317.348,25.465246,872,2.898502,1.585594
veh_000757,completed,4555.038794,5.590400,4556.000000,0.961206,6.000000,5424.000,868.000,16093.440000,0.000,313.833,20.750651,868,3.413052,2.425735
veh_000758,completed,4561.582118,6.543325,4562.000000,0.417882,6.000000,5427.000,865.000,16093.440000,0.000,310.698,22.034004,865,3.917561,2.152136
veh_000759,completed,4568.895746,7.313628,4569.000000,0.104254,7.000000,5429.000,860.000,16093.440000,0.000,305.993,23.373666,860,3.202856,1.855876
veh_000760,completed,4574.980822,6.085075,4575.000000,0.019178,6.000000,5432.000,857.000,16093.440000,0.000,302.782,23.244317,857,1.956676,2.074634
veh_000761,completed,4578.880488,3.899666,4579.000000,0.119512,4.000000,5434.000,855.000,16093.440000,0.000,301.144,20.466084,855,3.998300,2.279293
veh_000762,completed,4584.943974,6.063486,4585.000000,0.056026,6.000000,5436.000,851.000,16093.440000,0.000,296.958,23.811331,851,3.140741,1.700792
veh_000763,completed,4589.933937,4.989963,4590.000000,0.066063,5.000000,5438.000,848.000,16093.440000,0.000,293.699,23.553214,848,2.549758,1.355599
veh_000764,completed,4592.659083,2.725146,4593.000000,0.340917,3.000000,5440.000,847.000,16093.440000,0.000,292.487,22.021367,847,2.663138,1.636474
veh_000765,completed,4597.612743,4.953660,4598.000000,0.387257,5.000000,5443.000,845.000,16093.440000,0.000,290.878,22.841817,845,3.969423,1.661230
veh_000766,completed,4601.464067,3.851324,4602.000000,0.535933,4.000000,5446.000,844.000,16093.440000,0.000,289.416,26.636077,844,4.386255,2.006314
veh_000767,completed,4608.344348,6.880282,4609.000000,0.655652,7.000000,5448.000,839.000,16093.440000,0.000,284.709,22.046303,839,2.844576,1.943972
veh_000768,completed,4617.260596,8.916247,4618.000000,0.739404,9.000000,5450.000,832.000,16093.440000,0.000,277.856,20.087836,832,3.268220,1.510541
veh_000769,completed,4626.048726,8.788130,4627.000000,0.951274,9.000000,5452.000,825.000,16093.440000,0.000,271.040,21.436315,825,4.179954,1.794785
veh_000770,completed,4631.188913,5.140187,4632.000000,0.811087,5.000000,5454.000,822.000,16093.440000,0.000,268.026,25.090180,822,3.189866,1.770673
veh_000771,completed,4636.487821,5.298908,4637.000000,0.512179,5.000000,5456.000,819.000,16093.440000,0.000,265.066,22.947954,819,3.495139,1.906378
veh_000772,completed,4643.520994,7.033173,4644.000000,0.479006,7.000000,5475.000,831.000,16093.440000,0.000,276.495,20.156901,831,3.543160,1.769351
veh_000773,completed,4651.112923,7.591928,4652.000000,0.887077,8.000000,5477.000,825.000,16093.440000,0.000,270.551,25.771372,825,1.928507,1.940514
veh_000774,completed,4656.484815,5.371892,4657.000000,0.515185,5.000000,5479.000,822.000,16093.440000,0.000,267.773,23.369082,822,3.452470,1.932640
veh_000775,completed,4662.270861,5.786046,4663.000000,0.729139,6.000000,5481.000,818.000,16093.440000,0.000,263.910,23.886686,818,1.849252,2.045146
veh_000776,completed,4671.581255,9.310394,4672.000000,0.418745,9.000000,5483.000,811.000,16093.440000,0.000,257.101,22.602154,811,3.421671,1.979404
veh_000777,completed,4677.420078,5.838823,4678.000000,0.579922,6.000000,5485.000,807.000,16093.440000,0.000,252.666,20.409533,807,3.096096,1.183335
veh_000778,completed,4682.692096,5.272018,4683.000000,0.307904,5.000000,5487.000,804.000,16093.440000,0.000,249.919,21.920671,804,3.900442,1.925841
veh_000779,completed,4688.871967,6.179871,4689.000000,0.128033,6.000000,5489.000,800.000,16093.440000,0.000,246.121,20.074940,800,3.708077,1.947021
veh_000780,completed,4695.741520,6.869554,4696.000000,0.258480,7.000000,5492.000,796.000,16093.440000,0.000,241.529,23.811690,796,3.194657,2.365752
veh_000781,completed,4700.209057,4.467537,4701.000000,0.790943,5.000000,5494.000,793.000,16093.440000,0.000,239.025,22.625190,793,3.030083,2.409745
veh_000782,completed,4705.836453,5.627396,4706.000000,0.163547,5.000000,5496.000,790.000,16093.440000,0.000,235.916,24.354616,790,2.083904,1.664003
veh_000783,completed,4710.086912,4.250459,4711.000000,0.913088,5.000000,5499.000,788.000,16093.440000,0.000,233.549,24.481227,788,4.072714,2.119285
veh_000784,completed,4715.669517,5.582605,4716.000000,0.330483,5.000000,5500.000,784.000,16093.440000,0.000,229.975,23.427783,784,2.742435,1.369529
veh_000785,completed,4724.484904,8.815387,4725.000000,0.515096,9.000000,5528.000,803.000,16093.440000,0.000,248.575,20.641438,803,3.013878,2.138011
veh_000786,completed,4731.597487,7.112583,4732.000000,0.402513,7.000000,5532.000,800.000,16093.440000,0.000,245.452,22.520007,800,4.684801,1.669362
veh_000787,completed,4737.458672,5.861185,4738.000000,0.541328,6.000000,5534.000,796.000,16093.440000,0.000,241.881,21.996325,796,2.135211,1.705301
veh_000788,completed,4742.059004,4.600332,4743.000000,0.940996,5.000000,5536.000,793.000,16093.440000,0.000,238.952,23.670206,793,2.231068,1.871647
veh_000789,completed,4747.591892,5.532888,4748.000000,0.408108,5.000000,5538.000,790.000,16093.440000,0.000,235.881,23.174538,790,3.039738,1.582449
veh_000790,completed,4755.167992,7.576100,4756.000000,0.832008,8.000000,5541.000,785.000,16093.440000,0.000,230.439,23.966006,785,2.317165,2.277267
veh_000791,completed,4760.325462,5.157470,4761.000000,0.674538,5.000000,5560.000,799.000,16093.440000,0.000,244.415,19.757220,799,2.950577,1.944697
veh_000792,completed,4768.501093,8.175631,4769.000000,0.498907,8.000000,5561.000,792.000,16093.440000,0.000,238.004,25.570920,792,2.922495,1.383233
veh_000793,completed,4772.440638,3.939545,4773.000000,0.559362,4.000000,5563.000,790.000,16093.440000,0.000,235.795,23.657218,790,2.207052,1.258775
veh_000794,completed,4778.005569,5.564931,4779.000000,0.994431,6.000000,5565.000,786.000,16093.440000,0.000,232.009,24.070153,786,3.354408,1.757785
veh_000795,completed,4786.619715,8.614146,4787.000000,0.380285,8.000000,5580.000,793.000,16093.440000,0.000,238.976,20.644057,793,2.320098,1.769765
veh_000796,completed,4789.607957,2.988242,4790.000000,0.392043,3.000000,5582.000,792.000,16093.440000,0.000,237.798,22.813166,792,3.653660,1.574664
veh_000797,completed,4797.390577,7.782620,4798.000000,0.609423,8.000000,5584.000,786.000,16093.440000,0.000,232.039,22.998775,786,4.722127,1.782093
veh_000798,completed,4800.613511,3.222934,4801.000000,0.386489,3.000000,5586.000,785.000,16093.440000,0.000,230.958,24.040987,785,3.533664,1.508184
veh_000799,completed,4806.478392,5.864880,4807.000000,0.521608,6.000000,5588.000,781.000,16093.440000,0.000,227.102,23.208160,781,2.292385,1.876254
veh_000800,completed,4812.219589,5.741198,4813.000000,0.780411,6.000000,5591.000,778.000,16093.440000,0.000,223.513,20.869623,778,3.087297,2.088517
veh_000801,completed,4819.456030,7.236440,4820.000000,0.543970,7.000000,5592.000,772.000,16093.440000,0.000,217.882,22.416402,772,4.662745,1.674220
veh_000802,completed,4822.579315,3.123285,4823.000000,0.420685,3.000000,5595.000,772.000,16093.440000,0.000,218.079,21.452397,772,4.161178,2.498460
veh_000803,completed,4827.730290,5.150976,4828.000000,0.269710,5.000000,5597.000,769.000,16093.440000,0.000,214.995,23.041085,769,2.520627,1.659688
veh_000804,completed,4833.785633,6.055343,4834.000000,0.214367,6.000000,5599.000,765.000,16093.440000,0.000,211.021,24.658635,765,4.136324,1.571902
veh_000805,completed,4838.445808,4.660175,4839.000000,0.554192,5.000000,5632.000,793.000,16093.440000,0.000,239.015,20.527501,793,2.517503,1.845935
veh_000806,completed,4844.114507,5.668700,4845.000000,0.885493,6.000000,5634.000,789.000,16093.440000,0.000,234.890,22.128432,789,2.668292,1.589548
veh_000807,completed,4848.335248,4.220740,4849.000000,0.664752,4.000000,5636.000,787.000,16093.440000,0.000,233.031,23.172911,787,3.904246,1.590136
